113.38374911325, 23.068407722617
113.3837491128, 23.068407722656
113.38374911236, 23.068407722698
113.38374911192, 23.068407722744
113.38374911149, 23.068407722794
113.38374911107, 23.068407722848
113.38374911066, 23.068407722907
113.38374911026, 23.068407722969
113.38374910986, 23.068407723037
113.38374910947, 23.068407723109
113.38374910908, 23.068407723186
113.3837491087, 23.068407723267
113.38374910833, 23.068407723352
113.38374910797, 23.068407723441
113.38374910761, 23.068407723534
113.38374910726, 23.06840772363
113.38374910691, 23.06840772373
113.38374910657, 23.068407723833
113.38374910624, 23.068407723939
113.38374910591, 23.068407724049
113.3837491056, 23.068407724163
113.38374910528, 23.06840772428
113.38374910498, 23.068407724401
113.38374910468, 23.068407724526
113.38374910439, 23.068407724655
113.38374910411, 23.068407724788
113.38374910383, 23.068407724926
113.38374910356, 23.068407725068
113.38374910329, 23.068407725216
113.38374910303, 23.068407725369
113.38374910277, 23.068407725527
113.38374910252, 23.068407725691
113.38374910228, 23.068407725858
113.38374910204, 23.06840772603
113.3837491018, 23.068407726206
113.38374910157, 23.068407726386
113.38374910135, 23.068407726569
113.38374910113, 23.068407726756
113.38374910091, 23.068407726945
113.38374910091, 23.068407726945
113.38374910071, 23.068407727137
113.3837491005, 23.068407727332
113.3837491003, 23.068407727529
113.38374910011, 23.068407727728
113.38374909992, 23.068407727929
113.38374909973, 23.068407728131
113.38374909954, 23.068407728336
113.38374909936, 23.068407728543
113.38374909919, 23.068407728753
113.38374909902, 23.068407728966
113.38374909885, 23.068407729181
113.38374909868, 23.0684077294
113.38374909852, 23.068407729621
113.38374909836, 23.068407729846
113.38374909821, 23.068407730074
113.38374909806, 23.068407730304
113.38374909791, 23.068407730536
113.38374909777, 23.068407730771
113.38374909762, 23.068407731007
113.38374909749, 23.068407731245
113.38374909735, 23.068407731486
113.38374909723, 23.068407731728
113.3837490971, 23.068407731973
113.38374909698, 23.068407732219
113.38374909686, 23.068407732468
113.38374909674, 23.06840773272
113.38374909663, 23.068407732974
113.38374909652, 23.06840773323
113.38374909641, 23.068407733489
113.38374909631, 23.06840773375
113.38374909621, 23.068407734013
113.38374909611, 23.068407734278
113.38374909602, 23.068407734545
113.38374909593, 23.068407734814
113.38374909585, 23.068407735085
113.38374909577, 23.068407735357
